cust_id	cust_name
c07662190	sympatico hse
c07662197	sympatico hse
c07662267	sympatico hse
c07662300	sympatico hse
c07662311	sympatico hse
c07662342	sympatico hse
c07662369	sympatico hse
c07662371	sympatico hse
c07662451	sympatico hse
c07662518	sympatico hse
c07662532	sympatico hse
c07662556	sympatico hse
c07662560	sympatico hse
c07664378	sympatico hse
c07664408	sympatico hse
c07664589	jordex solutions inc
c07665403	sympatico hse
c07666566	sympatico hse
c07666601	sympatico hse
c07666661	sympatico hse
c07666667	sympatico hse
c07667137	sympatico hse
c07667956	sympatico hse
c07668122	sympatico hse
c07668125	sympatico hse
c07669133	sympatico hse
c07669136	sympatico hse
c07669174	sympatico hse
c07669227	sympatico hse
c07669252	sympatico hse
c07669288	sympatico hse
c07669296	sympatico hse
c07670184	sympatico hse
c07670345	sympatico hse
c07670378	sympatico hse
c07670538	sympatico hse
c07670544	sympatico hse
c07671630	sympatico hse
c07671663	sympatico hse
c07671690	sympatico hse
c07671750	sympatico hse
c07671774	sympatico hse
c07671775	sympatico hse
c07671789	sympatico hse
c07671821	sympatico hse
c07671879	sympatico hse
c07672852	sympatico hse
c07672873	sympatico hse
c07672976	sympatico hse
c07673041	sympatico hse
c07673110	sympatico hse
c06943962	telus-hsia-gdprab01
c06944247	telus-hsia-oktkab02
c06944256	telus-hsia-edtnabxb
c06944283	indigo books and music
c06944334	telus-hsia-vancbc06
c06944749	telus-hsia-fsjnbc01
c06944998	astral radio  -radio mutuelle
c06945311	corridor communications inc/o/a cci wireless
c06947947	uniserve communications corp-vancbc01
c06948029	abc allen business communications ltd.
c06948069	telus mobility-bcglmr
c06948140	newspaperdirect inc
c06948231	heiltsuk band council db heiltsuk communication-blblbc01
c06948437	forest engineering research institute of ca.-feric
c06948555	canadadirect database marketing inc
c06949951	telus-hsia-vctabc01
c06949957	corporation of  village of granisle-gnisbc01
c06954481	telus-hsia-nnimbc01
c06954516	telus-hsia-mssnbc01
c06954553	telus-hsia-vctabc05
c06954969	dial internet-edmonton
c06955169	provincial health services authority-nwmrbc01
c06955177	golfbc holdings inc
c06955240	claimspro inc
c06958800	connectel solutions -metafore communications inc.
c06958858	borland canada inc
c06959097	emergis inc
c06959298	look communications-tralbc01
c06959880	arctic arrow powerline group ltd.
c06960168	stream data systems ltd
c06960279	telus-hsia-edtnabxm
c06960356	telus-hsia-sylkab01
c06962536	miralis inc - st-anaclet-de-lessard
c06962865	genumark promotional merchandise inc
c06962942	canadian helicopters limited
c06963066	psb administration inc.-ptack schnarch rasevitz administration
c06963110	lil'wat nation
c06963281	telus-hsia-kmlpbc01
c06963559	hostopia.com inc
c06963752	tbd
c06964101	tbd
c06969052	telus-hsia-rardpqxq
c06976468	groupe germain inc
c06977666	private customer
c06983567	community marine concepts ltd
c06987227	telus-hsia-clgrab33
c06987246	telus-hsia-edtnabxy
c06987258	telus-hsia-gdprab01
c06987267	telus-hsia-rddrab01
c06987269	telus-hsia-rddrab01
c06987277	telus-hsia-nwmrbc01
c06991413	unilever europe it
c06999723	akrotech corp
c07000875	bt plc
c07007147	private customer
c07007469	ameresco
c07008599	iron galaxy studios
c07018370	private customer
c07020163	private customer
c07021455	telus-hsia-mdhtab02
c07021654	w hosting s.a.
c07025394	telus mobility-abbrlw
c07027184	acts retirement life communities
c07030194	qualico developments west ltd
c07034604	telus mobility-maritimes
c07034616	telus mobility-ontario
c07035591	gershow recycling 04
c07035606	general atlantic
c07045011	telus-hsia-pntnbc02
c07046571	sympatico hse
c07051745	club de golf metropolitain anjou
c07052269	mass comm
c07056678	private customer
c07058245	acts - technology and financial services center
c07062610	industrielle alliance, assurance et services finan
c07063489	telus-hsia-vctabc06
c07064968	flagship credit acceptance
c07072978	vpsville, registry
c07075689	kvm-vps-network-6
c07081366	private customer
c07084152	laydon composites ltd
c07125696	universtiy of miami
c07240897	clemson university atl
c07245254	private customer
c07250014	linkbynet
c07253740	alsac
c07253755	broadwave llc
c07260506	the jjill group
c07263264	private customer
c07264284	investorcominc
c07271065	negotiation experts
c07271415	comp rogers hamilton mountain c
c07273644	globeops financial/ssc technologies
c07274938	okta
c07277871	sympatico hse
c07277877	sympatico hse
c07280753	gtt customer
c07281242	tangerine
c07281411	bcn telecom - safariland
c07287848	premier marine insurance managers group (west) inc
c07288892	private customer
c07289062	sympatico hse
c07291627	bed bath and beyond
c07295399	neotech
c07296452	arby s resturant
c07297005	the j jill group
c07298161	bastian solutions
c07299622	private customer
c07303488	private customer
c07303802	energie renouvelable brookfield inc
c07308150	lead me media llc
c07316485	evo vieux-montreal
c07316654	wolverine world wide
c07317795	pieology
c07319556	private customer
c07332094	synamedia
c07332185	ovh
c07334706	orange business siemens ag
c07334707	ibm / hertz
c07342632	sympatico hse
c07351802	synamedia
c07352721	sierra pacific software limited
c07353034	tenneco automotive company
c07358150	vie de france
c07360351	genpact
c07362769	synamedia
c07365179	pure fishing
c07365781	pulnik consulting
c07369166	provision data systems inc
c07371610	private customer
c07372214	tenant llc
c07372240	gtt
c07372713	telus-hsia-vancbc08
c07372767	telus-hsia-wtbkbc01
c07373858	telus-hsia-clgrab21
c07374216	bed bath and beyond
c07375098	pra group canada inc
c07377722	apeiron systems
c07377731	amdocs
c07383505	arby s
c07390329	scminsuranceservicesinc
c07393964	builders firstsource
c07395127	staubli faverges
c07395591	us customs border protection field operations
c07396484	private customer
c07401739	investors bank
c07409270	marsh mclennan
c07417261	builders first
c07419056	vodahost pte ltd
c07419661	vistar technologies
c07419851	private customer
c07419920	distribution international, inc.
c07421117	cloudvisory
c07423032	rgn services limited
c07425530	aryaka networks inc
c07426386	juul labs
c07426410	signature federal credit union
c07430541	womble bond dickinson
c07430561	exxonmobil gsc invoice processing
c07430791	haefele canada inc
c07431541	lctcb
c07431862	exxon mobil
c07432169	baumann
c07435998	itron
c07436263	cec entertainment concepts, l.p.
c07444139	the j.jill group
c07444143	toyota materials handling of tennessee, inc.
c07444304	property-group
c07445499	the botanist
c07446077	j j t santos, j j t santos
c07446115	j j t santos, j j t santos
c07448522	telus services alberta
c07448570	rhea group
c07449375	radio et television communautaire havre st-pierre
c07449552	dnata usa
c07451213	selene finance lp
c07451411	mattress firm inc.
c07451695	media realm pty ltd
c07451770	rotorcraft leasing co llc
c01453096	hok nik creative
c01503724	huron telecommunications co-operative limited
c01503914	huron telecommunications co-operative limited
c01506681	i-routes telecom
c01508798	sympatico
c01509586	sympatico
c01509589	sympatico
c01546988	videotron ltee
c01547017	videotron ltee
c01547027	videotron ltee
c01547044	videotron ltee
c01547172	videotron ltee
c01547177	videotron ltee
c01547230	videotron ltee
c01547244	videotron ltee
c01547277	videotron ltee
c01547312	videotron ltee
c01550256	toronto hydro telecom
c01565689	domain web services
c01569182	rogers cable inc. wlfdle
c01585256	cablevision du nord de quebec
c01610371	multiboard comm.o/astart comm.
c01617228	all purpose mike
c01670523	cyberlink systems corp.
c01710304	discount rez
c01720721	sympatico hse
c01728846	site warehouse
c01738143	mountain cablevision ltd.
c01740326	cv technologies
c01760389	sympatico hse
c01762783	e-novations inc.
c01765520	videotron ltee
c01765580	videotron ltee
c01765588	videotron ltee
c01765600	videotron ltee
c01765617	videotron ltee
c01765690	videotron ltee
c01765747	videotron ltee
c01765792	videotron ltee
c01765863	videotron ltee
c01765926	videotron ltee
c01766052	videotron ltee
c01766059	videotron ltee
c01766127	videotron ltee
c01766237	videotron ltee
c01766248	videotron ltee
c01766262	videotron ltee
c01781926	nexicom inc.
c01847397	videotron ltee
c01847507	videotron ltee
c01847567	videotron ltee
c01847647	videotron ltee
c01847657	videotron ltee
c01847672	videotron ltee
c01847681	videotron ltee
c01860730	service internet  arboreta
c01882845	retem-mtq
c01896865	ontario clean water agency
c01898990	axess communications
c01912441	iweb dedicated cl
c01912700	iweb dedicated cl
c01917602	bell canada ipvpn-ip sec
c01917745	online electronics
c01918456	nexicom inc.
c01939845	sympatico hse
c01949179	diversified systems resources
c01952943	shoplogix, inc.
c01952979	peel district school board
c01959523	xpmsoftware
c01959551	iweb dedicated cl2
c02001992	unitz online
c02014999	ccroute inc
c02015571	videotron ltee
c02015604	videotron ltee
c02015663	videotron ltee
c02015705	videotron ltee
c02016899	sympatico hse
c02021163	xtreme performance servers
c02022496	neulink networks
c02043832	central agricultural facility
c02056197	ekkum inc.
c02061806	sympatico hse
c02078081	community networks
c02101218	sympatico hse
c02106560	ministry of economic development and trade
c02113735	andrew vasilecz
c02114276	rodhan management
c02115275	online skills ltd
c02129451	pathway communications
c02132209	insite computer group
c02133924	acn digital phone service
c02138598	rogers cable inc. bloor
c02138599	rogers cable inc. bloor
c02138606	rogers cable inc. bloor
c02138618	rogers cable inc. bloor
c02138626	rogers cable inc. mtmk
c02138632	rogers cable inc. bloor
c02138638	rogers cable inc. bloor
c02138646	rogers cable inc. bloor
c02138664	rogers cable inc. bloor
c02138713	rogers cable inc. ajax
c02138755	rogers cable inc. baal
c02138784	rogers cable inc. bawk
c02138800	rogers cable inc. bawk
c02138830	rogers cable inc. hnsn
c02138872	rogers cable inc. hnsn
c02138914	rogers cable inc. hnsn
c02138934	rogers cable inc. hnsn
c02138962	rogers cable inc. clwd
c02138964	rogers cable inc. clwd
c02139043	rogers cable inc. nbfb
c02139137	rogers cable inc. ktgc
c02139184	rogers cable inc. grnsbr
c02139242	rogers cable inc. glph2
c02139245	rogers cable inc. glph2
c02139283	rogers cable inc. brntfd
c02139334	rogers cable inc. lndn
c02139343	rogers cable inc. lndn
c02139346	rogers cable inc. lndn
c02139348	rogers cable inc. lndn
c02139352	rogers cable inc. lndn
c02139456	rogers cable inc. mtmk
c02139490	rogers cable inc. mtmc
c02139502	rogers cable inc. mtmc
c02139510	rogers cable inc. mtmc
c02139554	rogers cable inc. mtmc
c02139561	rogers cable inc. mtmc
c02139608	rogers cable inc. nbmn
c02139637	rogers cable inc. mtnk
c02139652	rogers cable inc. mtnk
c02139722	rogers cable inc. nfcb
c02139747	rogers cable inc. rchrd
c02139771	rogers cable inc. rchrd
c02139779	rogers cable inc. rchrd
c02139839	rogers cable inc. slnt
c02139873	rogers cable inc. slnt
c02139877	rogers cable inc. slnt
c02139878	rogers cable inc. slnt
c02139894	rogers cable inc. pr
c02139911	rogers cable inc. pr
c02139915	rogers cable inc. pr
c02139955	rogers cable inc. nbsj
c02139971	rogers cable inc. nbsj
c02140014	rogers cable inc. etob
c02140042	rogers cable inc. etob
c02140110	rogers cable inc. strfrd2
c02140142	rogers cable inc. wlfdle
c02140165	rogers cable inc. wlfdle
c02140169	rogers cable inc. wlfdle
c02140275	rogers cable inc. mtwd
c02140283	rogers cable inc. mtwd
c02140349	rogers cable inc. ym
c02143623	les industries harbour ltee
c02146273	deep foundations contractors
c02151642	international pharmaceutical academy
c02154603	castor networks
c02157040	sympatico hse
c02170071	rogers cable inc. bloor
c02170082	rogers cable inc. bloor
c02170088	rogers cable inc. bloor
c02170106	rogers cable inc. bloor
c02170114	rogers cable inc. bloor
c02170166	rogers cable inc. bloor
c02170219	rogers cable inc. bloor
c02170234	rogers cable inc. bloor
c02170244	rogers cable inc. bloor
c02170284	rogers cable inc. bloor
c02170285	rogers cable inc. bloor
c02170288	rogers cable inc. bloor
c02170309	rogers cable inc. bloor
c02170325	rogers cable inc. bloor
c02170413	rogers cable inc. ajax
c02170423	rogers cable inc. ajax
c02170455	rogers cable inc. ajax
c02170473	rogers cable inc. ajax
c02170474	rogers cable inc. ajax
c02170488	rogers cable inc. ajax
c02170511	rogers cable inc. ajax
c02170526	rogers cable inc. ajax
c02170562	rogers cable inc. basp
c07671632	sympatico hse
c07671688	sympatico hse
c07671727	sympatico hse
c07671767	sympatico hse
c07671793	sympatico hse
c07671889	sympatico hse
c07671909	sympatico hse
c07672762	sympatico hse
c07672788	sympatico hse
c07672810	sympatico hse
c07672849	sympatico hse
c07672854	sympatico hse
c07672933	sympatico hse
c07672935	sympatico hse
c07672958	sympatico hse
c07672977	sympatico hse
c07673103	sympatico hse
c07673167	sympatico hse
c07673179	sympatico hse
c07673188	sympatico hse
c07673212	sympatico hse
c07673224	sympatico hse
c07673311	sympatico hse
c07673325	sympatico hse
c07673334	sympatico hse
c07673392	sympatico hse
c07673454	sympatico hse
c07673478	sympatico hse
c07673487	sympatico hse
c07673500	sympatico hse
c07673585	sympatico hse
c07673627	sympatico hse
c07673695	sympatico hse
c07673717	sympatico hse
c07673762	sympatico hse
c07673881	sympatico hse
c07673915	sympatico hse
c07675091	sympatico hse
c07675126	sympatico hse
c07675221	sympatico hse
c07675298	sympatico hse
c07677420	sympatico hse
c07677442	sympatico hse
c07677500	sympatico hse
c07677540	sympatico hse
c07677542	sympatico hse
c07677557	sympatico hse
c07677576	sympatico hse
c07677595	sympatico hse
c07678777	sympatico hse
c07678809	sympatico hse
c07680348	sympatico hse
c07680636	v2networks, v2networks
c07681484	spacex services, inc.
c07681521	spacex services, inc.
c07681585	spacex services, inc.
c07682372	sympatico hse
c07682387	sympatico hse
c07682412	sympatico hse
c07682438	sympatico hse
c07682450	sympatico hse
c07682503	sympatico hse
c07682508	sympatico hse
c07682516	sympatico hse
c07682590	sympatico hse
c07682634	sympatico hse
c07682661	sympatico hse
c07682684	sympatico hse
c07685248	sympatico hse
c07685256	sympatico hse
c07685269	sympatico hse
c07685370	sympatico hse
c07686244	sympatico hse
c07686246	sympatico hse
c07686275	sympatico hse
c07686283	sympatico hse
c07686319	sympatico hse
c07687270	sympatico hse
c07687383	sympatico hse
c07687399	sympatico hse
c07687447	sympatico hse
c07687461	sympatico hse
c07687524	sympatico hse
c07687546	sympatico hse
c07687548	sympatico hse
c07687553	sympatico hse
c07692587	sympatico hse
c07695527	sympatico hse
c07695597	sympatico hse
c07695608	sympatico hse
c07695697	sympatico hse
c07699474	videotron ltee
c07699514	videotron ltee
c07699589	videotron ltee
c07699802	videotron ltee
c07699811	videotron ltee
c07699861	videotron ltee
c07700511	private customer
c07700661	financial services regulatory authority
c07700886	sympatico hse
c07700898	sympatico hse
c07700905	sympatico hse
c07700912	sympatico hse
c07702487	sympatico hse
c07703649	videotron ltee
c07703682	videotron ltee
c07703683	videotron ltee
c07703898	sympatico hse
c07705402	sympatico hse
c07705442	sympatico hse
c07705735	sympatico hse
c07707050	telus mobility-alberta
c07712320	ubisoft (san francisco)
c07714869	alsac
c07718321	private customer
c07722103	private customer
c07724166	sympatico hse
c07725510	sympatico hse
c07727462	hii-tsd
c07729105	private, network
c07732032	sympatico hse
c07740346	noble corporation
c07745168	videotron ltee
c07745185	videotron ltee
c07750766	sympatico hse
c07750804	sympatico hse
c07751103	sympatico hse
c07753376	jobillico inc.
c07757670	sympatico hse
c07797970	sympatico hse
c07798082	sympatico hse
c07798103	sympatico hse
c07799568	sympatico hse
c07804806	witron canada corporation
c07805432	sympatico hse
c07809254	sympatico hse
c07809389	sympatico hse
c07809428	sympatico hse
c07809449	sympatico hse
c07809454	sympatico hse
c07809466	sympatico hse
c07809480	sympatico hse
c07809493	sympatico hse
c07809530	sympatico hse
c07809546	sympatico hse
c07809551	sympatico hse
c07809592	sympatico hse
c07809596	sympatico hse
c07809688	sympatico hse
c07809696	sympatico hse
c07809738	sympatico hse
c07813584	sympatico hse
c07813633	sympatico hse
c07813652	sympatico hse
c07815406	sympatico hse
c07815437	sympatico hse
c07819122	sympatico hse
c07819197	sympatico hse
c07819249	sympatico hse
c07819256	sympatico hse
c07819263	sympatico hse
c07819277	sympatico hse
c07819281	sympatico hse
c07827720	sympatico hse
c07827755	sympatico hse
c07827798	sympatico hse
c07828935	sympatico hse
c07832273	sympatico hse
c07832292	sympatico hse
c07832307	sympatico hse
c07832925	fundservinc
c07833815	varner security
c07835949	sympatico hse
c07836014	sympatico hse
c07836026	sympatico hse
c07836035	sympatico hse
c07842228	private customer
c07848751	blaney mcmurtry llp
c07849098	sympatico hse
c07850084	hosterdaddy private limited
c07851633	tilwood inc
c07854543	c90, inmortal
c07855441	sympatico hse
c07863848	savita, k
c07868951	minto communications society
c07871505	hosterlabs, net
c07872709	sympatico hse
c07872726	sympatico hse
c07872740	sympatico hse
c07872747	sympatico hse
c07872781	sympatico hse
c07872783	sympatico hse
c07877961	private customer
c07879124	itm development sarl
c07882597	garden center hc 2021 inc
c07900372	the shift
c07905041	cleaver-brooks of canada limited
c07905050	maple leaf foods canada inc
c07919708	sympatico hse
c02170570	rogers cable inc. basp
c02170579	rogers cable inc. basp
c02170590	rogers cable inc. basp
c02170639	rogers cable inc. bawk
c02170743	rogers cable inc. hnsn
c02170797	rogers cable inc. hnsn
c02170812	rogers cable inc. hnsn
c02170853	rogers cable inc. flfrd
c02170885	rogers cable inc. flfrd
c02170895	rogers cable inc. flfrd
c02170934	rogers cable inc. flfrd
c02170943	rogers cable inc. flfrd
c02170960	rogers cable inc. nbfb
c02171045	rogers cable inc. ktgc
c02171088	rogers cable inc. ktgc
c02171173	rogers cable inc. ktgc
c02171177	rogers cable inc. ktgc
c02171275	rogers cable inc. grnsbr
c02171279	rogers cable inc. grnsbr
c02171321	rogers cable inc. grnsbr
c02171324	rogers cable inc. grnsbr
c02171328	rogers cable inc. grnsbr
c02171372	rogers cable inc. grnsbr
c02171376	rogers cable inc. grnsbr
c02171435	rogers cable inc. hnsn
c02171464	rogers cable inc. glph2
c02171501	rogers cable inc. brntfd
c02171508	rogers cable inc. brntfd
c02171524	rogers cable inc. brntfd
c02171555	rogers cable inc. lndn
c02171558	rogers cable inc. lndn
c02171590	rogers cable inc. lndn
c02171619	rogers cable inc. lndn
c02171635	rogers cable inc. lndn
c02171647	rogers cable inc. lndn
c02171659	rogers cable inc. lndn
c02171665	rogers cable inc. lndn
c02171821	rogers cable inc. mtmk
c02171844	rogers cable inc. mtmk
c02171847	rogers cable inc. mtmk
c02171879	rogers cable inc. mtmk
c02171910	rogers cable inc. mtmc
c02171911	rogers cable inc. mtmc
c02171931	rogers cable inc. mtmc
c02171944	rogers cable inc. mtmc
c02171962	rogers cable inc. mtmc
c02171979	rogers cable inc. mtmc
c02172023	rogers cable inc. mtmc
c02172072	rogers cable inc. mtmc
c02172090	rogers cable inc. mtmc
c02172102	rogers cable inc. mtmc
c02172165	rogers cable inc. mtmc
c02172178	rogers cable inc. mrmch
c02172336	rogers cable inc. clwd
c02172343	rogers cable inc. flfrd
c02172439	rogers cable inc. mtnk
c02172459	rogers cable inc. mtnk
c02172497	rogers cable inc. mtnk
c02172503	rogers cable inc. mtnk
c02172532	rogers cable inc. mtnk
c02172626	rogers cable inc. mtnk
c02172642	rogers cable inc. mtnk
c02172648	rogers cable inc. mtnk
c02172650	rogers cable inc. mtnk
c02172673	rogers cable inc. nmkt2
c02172695	rogers cable inc. nmkt2
c02172700	rogers cable inc. nmkt2
c02172707	rogers cable inc. nfcb
c02172721	rogers cable inc. orvl
c02172775	rogers cable inc. rchrd
c02172790	rogers cable inc. rchrd
c02172836	rogers cable inc. rchrd
c02172853	rogers cable inc. rchrd
c02172883	rogers cable inc. rchrd
c02172891	rogers cable inc. rchrd
c02172933	rogers cable inc. slnt
c02172964	rogers cable inc. slnt
c02172990	rogers cable inc. slnt
c02173011	rogers cable inc. slnt
c02173059	rogers cable inc. slnt
c02173061	rogers cable inc. slnt
c02173087	rogers cable inc. slnt
c02173093	rogers cable inc. popf
c02173176	rogers cable inc. pr
c02173201	rogers cable inc. pr
c02173218	rogers cable inc. nbsj
c02173221	rogers cable inc. nbsj
c02173248	rogers cable inc. etob
c02173254	rogers cable inc. etob
c02173269	rogers cable inc. etob
c02173274	rogers cable inc. etob
c02173321	rogers cable inc. etob
c02173323	rogers cable inc. etob
c02173338	rogers cable inc. etob
c02173339	rogers cable inc. etob
c02173362	rogers cable inc. etob
c02173381	rogers cable inc. etob
c02173440	rogers cable inc. etob
c02173446	rogers cable inc. etob
c02173448	rogers cable inc. etob
c02173499	rogers cable inc. etob
c02173504	rogers cable inc. etob
c02173526	rogers cable inc. etob
c02173527	rogers cable inc. etob
c02173565	rogers cable inc. strfrd2
c02173570	rogers cable inc. strfrd2
c02173575	rogers cable inc. wlfdle
c02173585	rogers cable inc. wlfdle
c02173645	rogers cable inc. wlfdle
c02173659	rogers cable inc. wlfdle
c02173699	rogers cable inc. wlfdle
c02173775	rogers cable inc. wlfdle
c02173786	rogers cable inc. wlfdle
c02173791	rogers cable inc. wlfdle
c02173808	rogers cable inc. wlfdle
c02173856	rogers cable inc. wlfdle
c02173881	rogers cable inc. mtwd
c02173931	rogers cable inc. mtwd
c02173961	rogers cable inc. wdstck1
c02173967	rogers cable inc. wdstck1
c02174036	rogers cable inc. ym
c02174047	rogers cable inc. ym
c02174068	rogers cable inc. ym
c02174097	rogers cable inc. ym
c02174147	rogers cable inc. ym
c02174167	rogers cable inc. ym
c02174184	rogers cable inc. ym
c02174227	rogers cable inc. ym
c02174367	rogers cable inc. ym
c02195486	sympatico hse
c02200200	aeria games & entertainment inc.
c02205265	electro byte technologies inc.
c02207296	strategic objectives
c02209808	sympatico hse
c02210793	videotron ltee
c02213178	sympatico hse
c02215184	g4it
c02225054	accelerated connections inc
c02245144	collect corp.
c02254166	cogeco cable canada inc.
c02256775	cces ottawa ric
c02257196	mr nnoc nnoc locate desk greensboro
c02257981	voice print ottawa ric
c02258530	advanced knowledge networks barrie wic
c02258690	comp precise parklink yorkmills
c02259137	betas choice newkirk
c02261076	urban trade next exi london
c02261644	integrated health re newkirk
c02261977	convenant house 333 bloor
c02262266	rubies costume co newkirk
c02263177	cogeco cable canada inc.
c02263189	cogeco cable canada inc.
c02279265	cogeco cable canada inc.
c02279318	cogeco cable canada inc.
c02287566	qitx inc.
c02298218	sympatico hse
c02304141	live technologies inc.
c02325731	sympatico hse
c02331879	cochrane puc
c02334028	webserve canada
c02346575	megapath
c02354268	iweb hd dns cluster
c02354528	sympatico hse
c02358729	sympatico hse
c02368506	primus nocc
c02368510	primus nocc
c02376087	jana group partnership
c02387116	the capris group
c02408380	bell canada admin
c02414776	mx tools
c02420133	cogeco cable canada inc.
c02420166	mds wireless inc.
c02428704	o'brien business group
c02462602	akleh investments ltd wolfedale
c07921183	sympatico hse
c07930835	canadian imperial bank of commerce
c07935376	sympatico hse
c07947570	nerdcom, srl
c07948457	sympatico hse
c07949688	glow light llc
c07951711	sympatico hse
c07954923	private customer
c07958648	sympatico hse
c07962452	private customer
c07967063	telus-hsia-nwmrbc01
c07969088	apex fund services
c07971742	fulcrumair inc.
c07972117	telus-fibre-abfdbc01
c07972185	telus-fibre-bnbybc01
c07972190	telus-fibre-bnbybc01
c07972253	telus-fibre-clgrab02
c07972269	telus-fibre-clgrab12
c07972287	telus-fibre-clgrab12
c07972330	telus-fibre-clgrab31
c07972386	telus-fibre-edtnabxb
c07972423	telus-fibre-edtnabxe
c07972429	telus-fibre-edtnabxe
c07972466	telus-fibre-edtnabxt
c07972478	telus-fibre-edtnabxt
c07972489	telus-fibre-edtnabxy
c07972544	telus-fibre-klwnbc02
c07972571	telus-fibre-kmlpbc01
c07972598	telus-fibre-ktmtbc01
c07972599	telus-fibre-ktmtbc01
c07972641	telus-fibre-nwmrbc01
c07972642	telus-fibre-nwmrbc01
c07972664	telus-fibre-ptcmbc02
c07972667	telus-fibre-ptcmbc02
c07972732	telus-fibre-vancbc05
c07972736	telus-fibre-vancbc05
c07972763	telus-fibre-vancbc05
c07972764	telus-fibre-vancbc05
c07972871	telus-fibre-vctabc01
c07972884	telus-fibre-vctabc01
c07972930	telus-fibre-whrkbc01
c07980721	elite media solutions
c07983615	sympatico hse
c07991512	sympatico hse
c07994235	telus-hsia-abfdbc01
c07995182	sympatico hse
c07997504	private customer
c08002323	sympatico hse
c08003193	telus-hsia-clgrab49
c08003227	sympatico hse
c08009711	telus-dsl-pgrgbc01
c08011505	sympatico hse
c08012562	sympatico hse
c08012675	end to end networks inc
c08016081	telus-fibre-vancbc06
c08017454	sympatico hse
c08019001	telus-fibre-clgrab33
c08019092	telus-fibre-rmkipqxa
c08019383	telus-dsl-clgrab22
c08019412	telus-dsl-edtnabxy
c08019434	telus-dsl-wnwrab01
c08019462	telus-dsl-bnbybc02
c08019466	telus-dsl-deltbc01
c08019603	telus-dsl-srdsbc01
c08021224	canadian imperial bank of commerce
c08022007	telus-fibre-gasppqxq
c08024178	telus-dsl-vancbc04
c08024380	telus-fibre-edtnabxd
c08024628	telus-dsl-brksab01
c08024632	telus-dsl-brksab01
c08024668	telus-fibre-ftlybc01
c08024712	telus-fibre-vancbc06
c08024713	telus-dsl-vancbc06
c08025842	telus-dsl-edtnabxe
c08026055	sympatico hse
c08026225	telus-fibre-vctabc01
c08028093	telus-fibre-sflnpqxq
c08028104	telus-fibre-codlab01
c08028221	telus-fibre-gdctab02
c08028239	telus-fibre-crbkbc01
c08028249	telus-fibre-gbsnbc01
c08028262	telus-fibre-nnimbc03
c08028268	telus-fibre-ptaibc01
c08028269	telus-fibre-ptaibc01
c08028303	telus-dsl-scsbpqxq
c08028383	telus-dsl-dncnbc01
c08029008	sympatico hse
c08030064	telus-fibre-mtjlpqxq
c08030303	telus-fibre-fsjnbc01
c08030414	telus-dsl-clgrabat
c08030562	telus-dsl-sqmsbc01
c08030597	telus-dsl-vancbc01
c08030669	telus-fibre-mrrtbc01
c08030675	telus-dsl-mssnbc01
c08030678	telus-dsl-nnimbc01
c08033903	telus-fibre-stmbpqxq
c08034097	telus-dsl-ptmlbc01
c08034166	telus-fibre-nlsnbc01
c08034197	telus-dsl-vctabc06
c07451959	dial internet-edmonton
c07451984	lordco parts ltd
c07451988	nimpkish valley communications
c07453554	hennes and mauritz lp
c07454030	private customer
c07455802	builders firstsource
c07455807	rtg furniture corp
c07458682	sympatico hse
c07462558	orange business services
c07463790	novaconcept formation inc.
c07463851	enbridge pipelines inc
c07464627	private customer
c07466073	invera corporation
c07470800	carl le boeuf
c07470831	globotech communications
c07475501	1st community federal credit union
c07475975	clearent
c07477208	horizon north logistics inc
c07477460	tenet health ambulatory
c07477462	wheel pros
c07477898	marsh mclennan na
c07478866	hypercore networks
c07479010	nexeo plastics, llc
c07479907	anthem, inc
c07480244	skyline steel
c07480853	darling ingredients
c07482599	cerca trova restaurant concepts
c07487439	alsac st jude childrens hospital group
c07489794	forcepoint international technology limited (fitl)
c07489829	forcepoint international technology limited (fitl)
c07491639	cpe passe partout
c07497898	preset
c07501864	anthem, inc
c07503950	crystal amethyst
c07504203	ratner
c07506878	betfair interactive us llc, c/o corporation service
c07506979	marsh mclennan na
c07508054	latham & watkins
c07508711	strategic materials inc
c07509300	private customer
c07510196	bioscript
c07510257	marsh mclennan
c07510989	anthem inc
c07510995	anthem inc
c07512467	gtt
c07514691	american municipal power
c07515141	lonestar transportation
c07516181	golder associates
c07518394	athena health
c07518857	lone star texas grill
c07519599	tbc corp - national tire wholesale
c07520109	wellpoint
c07520880	marsh mclennan
c07522157	lone star texas grill
c07522779	nexeo plastics
c07528970	neovia logistics services
c07535725	private customer
c07535897	suit supply
c07539468	ovh
c07539614	contemporary marketing group
c07543491	arrowhead electrical products
c07544544	private customer
c07546688	cr laurence co inc
c07548320	cr laurence co inc
c07550415	arbys restaurant group
c07553312	marsh mclennan
c07553913	visiting nurse association
c07556793	c.h. robinson company
c07559734	private customer
c07561576	apex fund services holdings ltd
c07561580	syngenta crop protection ag
c07561581	gal manufacturing company llc
c07561600	boelter
c07562461	envirotest system
c07564121	bombardier aerospace canada
c07566781	xalient
c07566855	ovh
c07568365	cardtronics
c07571480	rooms to go
c07572810	private customer
c07574900	telus-hsia-ftmmab09
c07581203	van kam freightways ltd
c07584915	gtt
c07587704	nemak usa
c07593839	telus mobility-ontario
c07617544	central graphics & container group ltd
c07622191	shared services canada - lias
c07626765	manitoulin transport inc
c07627756	mu online
c07629880	apex hosting llc
c07636360	information systems architects inc.
